iter	RMSE
143	0.04650234518
144	0.04645504584
145	0.04641298083
146	0.04637961335
147	0.04635334123
148	0.04629356014
149	0.04626094611
150	0.04622032641
151	0.04619892354
152	0.04616549432
153	0.04611089387
154	0.04608077121
155	0.04604996593
156	0.04602033293
157	0.04598889593
158	0.04594160182
159	0.04590798807
160	0.04585332229
161	0.04581077124
162	0.04576097221
163	0.04573632438
164	0.0457211459
165	0.04570015072
166	0.04568014119
167	0.04566344393
168	0.04563604156
169	0.04561685238
170	0.0455969955
171	0.04556253709
172	0.04554469086
173	0.04549584975
174	0.04547755585
175	0.04545264873
176	0.04543306273
177	0.04538449708
178	0.04532223097
179	0.04529368173
180	0.04526422234
181	0.04524912841
182	0.04522193078
183	0.04522193064
184	0.04519844323
185	0.0451733644
186	0.04515580523
187	0.04514006985
188	0.04509860124
189	0.04507481383
190	0.04505130447
191	0.04501997292
192	0.04501960129
193	0.04499291649
194	0.04498434824
195	0.04498132127
196	0.0449623217
197	0.04494199322
198	0.04491186802
199	0.04489428204
200	0.04486527866
201	0.04486527859
202	0.04484522031
203	0.04480454454
204	0.04475540004
205	0.04473041327
206	0.04470531069
207	0.04469701211
208	0.04466879898
209	0.04463544759
210	0.04459310612
211	0.04457649762
212	0.04454845311
213	0.04453255095
214	0.04451659579
215	0.04449387021
216	0.04447813621
217	0.04444944056
218	0.04440091697
219	0.04437842828
220	0.04436121655
221	0.0443510744
222	0.04429424833
223	0.04428060628
224	0.04423809411
225	0.04421191395
226	0.04419727126
227	0.04419668691
228	0.04418528898
229	0.04416584507
230	0.04416583797
231	0.04414339594
232	0.04411031972
233	0.04409608966
234	0.04406499504
235	0.04404619188
236	0.04402602884
237	0.04401981902
238	0.04399252075
239	0.04398662228
240	0.04395791572
241	0.04392899442
242	0.04391282961
243	0.04390383074
244	0.04388990389
245	0.04388801868
246	0.04387249817
247	0.04385176636
248	0.04382631983
249	0.04380765016
250	0.04380765014
251	0.0437851574
252	0.04375308151
253	0.04374200174
254	0.04371644665
255	0.04370611008
256	0.0436931993
257	0.04367317462
258	0.04366438347
259	0.04365372342
260	0.04363845877
261	0.04361675197
262	0.0436041651
263	0.04358921746
264	0.04357126449
265	0.04354480472
266	0.04352632845
267	0.04351428787
268	0.04349921175
269	0.04348406002
270	0.04346268505
271	0.04344832758
272	0.04344178119
273	0.04344178117
274	0.04343286826
275	0.04341687846
276	0.04336395824
277	0.04336394657
278	0.04334141402
279	0.04332579935
280	0.04331986617
281	0.04325619091
282	0.0432491371
283	0.04323492985
284	0.04322388031
285	0.04321568568
286	0.04320557862
287	0.0431769898
288	0.04316151
289	0.04316130816
290	0.04315187566
291	0.04314951453
292	0.04313237044
293	0.0431203491
294	0.04309427086
295	0.04309406166
296	0.04305950261
297	0.04304690024
298	0.04303071358
299	0.04301612395
300	0.04299258652
301	0.04298154251
302	0.04295702738
303	0.04295615597
304	0.04294815681
305	0.04294719134
306	0.0429294449
307	0.04291878955
308	0.04291305867
309	0.04288989008
310	0.04287873431
311	0.04286750673
312	0.04285373564
313	0.04285094438
314	0.04284218546
315	0.04282807954
316	0.04282506437
317	0.04282479383
318	0.04281274041
319	0.04280058109
320	0.04278518665
321	0.04277453061
322	0.04277420877
323	0.0427609524
324	0.04275457378
325	0.0427545657
326	0.04274159918
327	0.04273207642
328	0.04271795842
329	0.04271659825
330	0.04268492692
331	0.0426749092
332	0.04266539802
333	0.04266009095
334	0.04262055586
335	0.04261153158
336	0.04258743391
337	0.04257298623
338	0.04255078792
339	0.04253416406
340	0.04252146493
341	0.04250693621
342	0.04249149804
343	0.04248331487
344	0.0424774919
345	0.04246465894
346	0.04245846761
347	0.04245464562
348	0.04244673084
349	0.04242620418
350	0.04241343614
351	0.04240603175
352	0.04239302932
353	0.0423888248
354	0.04237917661
355	0.04237066263
356	0.0423704532
357	0.04236145597
358	0.04233181371
359	0.042315487
360	0.04229894613
361	0.04228585964
362	0.04227832867
363	0.04226052106
364	0.04224142734
365	0.04223981103
366	0.04222269921
367	0.04219450678
368	0.04218385348
369	0.04217648767
370	0.04216630688
371	0.04215219969
372	0.04213866546
373	0.0421204281
374	0.04210574903
375	0.04209518729
376	0.04208603188
377	0.04207133693
378	0.0420582537
379	0.04204936356
380	0.04204350201
381	0.04203507702
382	0.04203011402
383	0.04201656099
384	0.0419948287
385	0.04198509189
386	0.04197997576
387	0.04196939092
388	0.041968859
389	0.04196885883
390	0.04195989468
391	0.04195987712
392	0.0419453586
393	0.04193871663
394	0.04192604584
395	0.04191847578
396	0.04190980992
397	0.04188273203
398	0.04186980507
399	0.0418576191
400	0.04184720459
401	0.04182987515
402	0.04179631894
403	0.04178058157
404	0.04178020565
405	0.0417742504
406	0.04176984307
407	0.04175968073
408	0.04175437272
409	0.04174480418
410	0.04173282563
411	0.04172297207
412	0.04172273206
413	0.04171183994
414	0.04170446088
415	0.04168104982
416	0.04167160483
417	0.0416697669
418	0.04166378447
419	0.04164924161
420	0.04163291619
421	0.04162179256
422	0.04162179234
423	0.04161579016
424	0.04159059911
425	0.04158058239
426	0.04157494273
427	0.04156580351
428	0.04156533355
429	0.04153466841
430	0.04151853624
431	0.04150993349
432	0.0414998106
433	0.04148674204
434	0.04147731797
435	0.04147231528
436	0.04147210513
437	0.0414673515
438	0.04145340559
439	0.04144866231
440	0.04143458762
441	0.04142813545
442	0.04141980348
443	0.04141591594
444	0.04140484907
445	0.04139872729
446	0.04138635726
447	0.04138270045
448	0.04137959446
449	0.04137943173
450	0.04137509118
451	0.04136169275
452	0.04135350875
453	0.04135350691
454	0.04134426363
455	0.04133583523
456	0.04133069682
457	0.04132266828
458	0.04132230325
459	0.04132230164
460	0.04132055188
461	0.04129683126
462	0.04129652421
463	0.04129244841
464	0.04128456726
465	0.04128425365
466	0.04127152311
467	0.04126935062
468	0.04126894202
469	0.04126875729
470	0.04124957887
471	0.04123172646
472	0.0412269198
473	0.04122128348
474	0.04121073247
475	0.04120166287
476	0.0411994501
477	0.04119252843
478	0.04118340499
479	0.04117648498
480	0.04117616578
481	0.04117107164
482	0.04116378577
483	0.04115935333
484	0.04114628333
485	0.04113872059
486	0.0411290694
487	0.04112049916
488	0.04110743937
489	0.04110700798
490	0.0411038092
491	0.04108637788
492	0.041073151
493	0.04106385056
494	0.0410621505
495	0.04106157282
496	0.0410496729
497	0.04103776968
498	0.04103090934
499	0.04101965767
500	0.04101447411
501	0.04101410025
502	0.04100879153
503	0.04100058251
504	0.04099472953
505	0.04099075824
506	0.04097244245
507	0.04096126234
508	0.04095150519
509	0.04093231538
510	0.04092425977
511	0.04091507688
512	0.04090987777
513	0.04089451406
514	0.04089044486
515	0.04087386538
516	0.04087225601
517	0.0408721082
518	0.04086340419
519	0.04084877265
520	0.04083836779
521	0.04082556899
522	0.04082542953
523	0.04081538674
524	0.04081525188
525	0.04080510189
526	0.04080497231
527	0.04080212954
528	0.04080159739
529	0.04079324356
530	0.0407775421
531	0.04077329129
532	0.04077016539
533	0.04076196095
534	0.04075755883
535	0.04075730111
536	0.04075406397
537	0.04075394474
538	0.04074617681
539	0.0407370844
540	0.04073697083
541	0.04071872014
542	0.04070517614
543	0.04069520145
544	0.04069520014
545	0.04068078118
546	0.04067066342
547	0.04066333044
548	0.04064882698
549	0.04064479649
550	0.04063584148
551	0.04063150702
552	0.04062493558
553	0.04061031469
554	0.04059707753
555	0.04058914306
556	0.04057654581
557	0.04056611796
558	0.04055988998
559	0.04055533949
560	0.04054472275
561	0.04053973885
562	0.04053401914
563	0.0405263151
564	0.04051404068
565	0.04051391363
566	0.04050723579
567	0.04049148707
568	0.0404845858
569	0.04047476366
570	0.04046982283
571	0.04046418666
572	0.04046408339
573	0.04045987548
574	0.04045040596
575	0.04045030597
576	0.04044107405
577	0.04043245424
578	0.04042935227
579	0.04042918268
580	0.04042200257
581	0.04040999552
582	0.04039865602
583	0.04038120579
584	0.04037340959
585	0.04036189554
586	0.04036179881
587	0.04035792397
588	0.04035367603
589	0.04035358295
590	0.04034780791
591	0.04034316608
592	0.04034055125
593	0.04033726876
594	0.04032270732
595	0.04032261512
596	0.04032252789
597	0.04032244332
598	0.04032236158
599	0.04030954446
600	0.04029810251
601	0.04028632123
602	0.04028206228
603	0.04028196724
604	0.04028149425
605	0.04028135432
606	0.04027272851
607	0.04026947285
608	0.04026602343
609	0.04026594474
610	0.04025752784
611	0.04025743906
612	0.04025736491
613	0.04025729298
614	0.04024542728
615	0.04023320112
616	0.04023313117
617	0.04022659948
618	0.04021123482
619	0.04021114985
620	0.04019653755
621	0.04018451558
622	0.04018434392
623	0.04017447978
624	0.04016316315
625	0.04016052475
626	0.04015404036
627	0.04014671673
628	0.04013735092
629	0.04013072764
630	0.04013070804
631	0.04013064182
632	0.04012413258
633	0.04012378115
634	0.04011312667
635	0.04008320505
636	0.04007559873
637	0.04006329131
638	0.0400632844
639	0.04005821145
640	0.04004831327
641	0.04004098785
642	0.04003632369
643	0.04002957885
644	0.04002876018
645	0.04002729808
646	0.04002723563
647	0.04002604605
648	0.04002556641
649	0.04002193917
650	0.04002163405
651	0.04002123706
652	0.04001337805
653	0.04000358876
654	0.04000256471
655	0.03997823395
656	0.03997486785
657	0.03996404961
658	0.03996398804
659	0.0399537856
660	0.03993993161
661	0.03993673193
662	0.03993001888
663	0.0399231896
664	0.03991917483
665	0.03991086926
666	0.0399041845
667	0.03990237425
668	0.03988868974
669	0.03988737326
670	0.03988177194
671	0.03987754366
672	0.03986961592
673	0.0398626741
674	0.03986114901
675	0.03985779696
676	0.03985692285
677	0.03985359809
678	0.03984665171
679	0.03984621829
680	0.03983685879
681	0.03982635906
682	0.03982187973
683	0.03982182186
684	0.03981088029
685	0.03981082431
686	0.03980855969
687	0.03980849714
688	0.03979918949
689	0.03979060309
690	0.03978065894
691	0.03976979361
692	0.03976550297
693	0.0397499566
694	0.0397478093
695	0.03973937211
696	0.03973266568
697	0.03972078438
698	0.03971793834
699	0.03971307265
700	0.03971035378
701	0.03970980601
702	0.03969744324
703	0.03969397435
704	0.03969387917
705	0.0396938252
706	0.03968890225
707	0.03968537448
708	0.0396764632
709	0.03967006667
710	0.03966967845
711	0.03966965973
712	0.03964753436
713	0.03963666022
714	0.03963665343
715	0.03963660269
716	0.03963061819
717	0.03962758701
718	0.03962753751
719	0.03962077436
720	0.03961377242
721	0.03961074386
722	0.03961069374
723	0.03961040871
724	0.03960677316
725	0.03960081051
726	0.03959094428
727	0.03958415251
728	0.0395787586
729	0.03957359237
730	0.03955950299
731	0.0395496808
732	0.03953806246
733	0.03953767208
734	0.03953762743
735	0.03953723464
736	0.03952986961
737	0.03952926206
738	0.03952114024
739	0.03951536037
740	0.03951063863
741	0.03950110209
742	0.03949339446
743	0.03949138677
744	0.03948068188
745	0.03947759289
746	0.03947091694
747	0.03946251832
748	0.03946210627
749	0.03946206387
750	0.03945854413
751	0.03945850102
752	0.03945608606
753	0.03945251537
754	0.0394382895
755	0.03943021171
756	0.03942444743
757	0.03942024205
758	0.03942021716
759	0.03940631853
760	0.03940627712
761	0.03940213276
762	0.03940001332
763	0.03939800813
764	0.03939336289
765	0.03938792738
766	0.03938424846
767	0.0393766383
768	0.03937611221
769	0.03937032114
770	0.0393679932
771	0.03936344776
772	0.03936329979
773	0.0393587689
774	0.03935478787
775	0.0393478398
776	0.03933777866
777	0.03933514387
778	0.0393339153
779	0.03933380714
780	0.03933280908
781	0.03932363599
782	0.03932132281
783	0.03931514293
784	0.03930406291
785	0.03930402374
786	0.03930344817
787	0.03929267585
788	0.03928774089
789	0.03928122564
790	0.03927712347
791	0.03926968284
792	0.03926960041
793	0.0392695635
794	0.03926453648
795	0.03925622453
796	0.03925050843
797	0.03924356688
798	0.0392428044
799	0.03924203935
800	0.03923988659
801	0.03923318557
802	0.03922954623
803	0.03922945242
804	0.03922442629
805	0.03922174681
806	0.0392130991
807	0.03920157425
808	0.03920144476
809	0.03919498377
810	0.03919344426
811	0.03919222634
812	0.0391914933
813	0.03919123261
814	0.03919121628
815	0.03919052724
816	0.03918515924
817	0.03917221475
818	0.03917202622
819	0.039165808
820	0.03916577396
821	0.03916575943
822	0.03916503352
823	0.03915973433
824	0.03915361211
825	0.03914954301
826	0.03914700643
827	0.03914699054
828	0.03914284865
829	0.03913452507
830	0.03913364063
831	0.03912976826
832	0.03912967363
833	0.03912904331
834	0.0391165118
835	0.03911601308
836	0.03911579418
837	0.03911563991
838	0.03910996972
839	0.03910533285
840	0.03910095451
841	0.03909340771
842	0.03907867816
843	0.03907186187
844	0.03906623712
845	0.03906398414
846	0.03906157728
847	0.03905528389
848	0.03904355739
849	0.03903767581
850	0.03903265594
851	0.03903264392
852	0.03902735954
853	0.03902211922
854	0.03901481209
855	0.03901360521
856	0.03900921921
857	0.03900342994
858	0.03899944226
859	0.03898524064
860	0.03897694071
861	0.03896912221
862	0.03896509801
863	0.03895924431
864	0.03895919918
865	0.03895861532
866	0.03895834423
867	0.03895222634
868	0.03894848937
869	0.03894572977
870	0.03894302532
871	0.03893632601
872	0.03893616253
873	0.03893405658
874	0.03893372974
875	0.03893259819
876	0.03893081483
877	0.03892710003
878	0.03892708396
879	0.03891946136
880	0.03891867629
881	0.03891244387
882	0.03890491388
883	0.03890380069
884	0.038903023
885	0.03890295487
886	0.03890292637
887	0.03889854003
888	0.03889816391
889	0.03889809732
890	0.03889721093
891	0.03888945529
892	0.03888903925
893	0.03888818218
894	0.03888403594
895	0.03887381074
896	0.03887149357
897	0.03886555236
898	0.03886553336
899	0.03886497997
900	0.03885558575
901	0.03884989315
902	0.0388420904
903	0.03884205919
904	0.03881447119
905	0.03881316813
906	0.0388088942
907	0.03880844707
908	0.03880637547
909	0.03880188345
910	0.03880129286
911	0.03879937506
912	0.03879330974
913	0.03879187046
914	0.03879098769
915	0.03878430106
916	0.03877837658
917	0.03877271041
918	0.03876741064
919	0.03876262631
920	0.03875472442
921	0.03875373073
922	0.03875074703
923	0.03875057493
924	0.03874894418
925	0.0387454649
926	0.03873703458
927	0.03872970893
928	0.03872460316
929	0.03871655715
930	0.03871642653
931	0.03871396058
932	0.03871370045
933	0.03870534728
934	0.03869515295
935	0.03869450352
936	0.03868894611
937	0.03868685033
938	0.03868612363
939	0.03868094336
940	0.03867776867
941	0.03867734065
942	0.03867119401
943	0.0386709016
944	0.03866885093
945	0.03866448026
946	0.03865325138
947	0.03864996272
948	0.0386241545
949	0.03861679438
950	0.03861600644
951	0.03860926271
952	0.03860174884
953	0.03860171418
954	0.03859634928
955	0.03859040591
956	0.03858560995
957	0.03858528073
958	0.03858306882
959	0.03857443166
960	0.03856815214
961	0.03856511948
962	0.03856011485
963	0.03855279091
964	0.03855161653
965	0.03854932505
966	0.03854847906
967	0.03854842529
968	0.03853511619
969	0.03853058101
970	0.03853057017
971	0.03852587977
972	0.03851963522
973	0.03851674433
974	0.03851447097
975	0.03851102385
976	0.03850963928
977	0.03850953325
978	0.03850379522
979	0.03849785726
980	0.03849316754
981	0.03849273496
982	0.03848569251
983	0.03848231067
984	0.0384775057
985	0.0384729421
986	0.03846756794
987	0.03846684328
988	0.03846172312
989	0.03845660637
990	0.03845595671
991	0.0384460727
992	0.0384386004
993	0.03843840294
994	0.03843566433
995	0.03843526934
996	0.03843459605
997	0.03843251904
998	0.0384318086
999	0.03841908443
1000	0.03841555478
1001	0.03840999749
1002	0.03840585716
1003	0.03840334476
1004	0.03840297944
1005	0.03839846918
1006	0.03839585814
1007	0.03839225806
1008	0.03838905069
1009	0.03838367918
1010	0.0383769965
1011	0.03837589903
1012	0.03836523694
1013	0.03836212707
1014	0.03835618477
1015	0.03835418721
1016	0.0383508697
1017	0.03834751882
1018	0.038334287
1019	0.03833033358
1020	0.03832637928
1021	0.03832617749
1022	0.03832584479
1023	0.03832102516
1024	0.03831542297
1025	0.03831133861
1026	0.03830699161
1027	0.038304927
1028	0.03830451083
1029	0.03830254665
1030	0.03829912386
1031	0.03829758887
1032	0.03829708193
1033	0.03829586505
1034	0.0382881818
1035	0.03828292274
1036	0.03828258563
1037	0.0382733958
1038	0.0382642378
1039	0.03826027685
1040	0.03824837455
1041	0.03824525413
1042	0.03824225245
1043	0.03824141482
1044	0.03821892752
1045	0.03821637185
1046	0.03821214155
1047	0.03820345035
1048	0.0382015714
1049	0.03820034972
1050	0.03819569629
1051	0.0381949003
1052	0.03818856344
1053	0.03818658016
1054	0.03818358394
1055	0.03817901657
1056	0.03817522692
1057	0.03817449758
1058	0.03816938064
1059	0.03816338857
1060	0.03816290367
1061	0.0381543815
1062	0.03815032479
1063	0.03814944026
1064	0.03814384436
1065	0.03814236522
1066	0.03813801358
1067	0.03813617186
1068	0.03813232884
1069	0.03812775871
1070	0.03812522788
1071	0.03812466552
1072	0.03812433215
1073	0.0381224742
1074	0.0381156056
1075	0.03811447846
1076	0.0381083372
1077	0.03810659198
1078	0.03810338308
1079	0.03809871959
1080	0.0380946226
1081	0.03809180211
1082	0.03809034995
1083	0.03806598089
1084	0.03806100367
1085	0.03805766174
1086	0.03805732173
1087	0.03805165732
1088	0.03805098955
1089	0.03804645132
1090	0.03804467109
1091	0.03803897981
1092	0.03803114494
1093	0.03802914279
1094	0.03802251607
1095	0.03802092372
1096	0.03801625525
1097	0.0380131234
1098	0.03801039192
1099	0.03801012781
1100	0.03800687824
1101	0.03800271782
1102	0.03800270735
1103	0.03799677437
1104	0.03799272881
1105	0.03799240438
1106	0.03798830104
1107	0.03797138089
1108	0.03797018784
1109	0.03796829879
1110	0.03795839625
1111	0.0379547095
1112	0.03795213682
1113	0.03794852797
1114	0.03794709059
1115	0.03794596718
1116	0.03792331946
1117	0.03792031159
1118	0.03791773659
1119	0.03791453263
1120	0.03791180869
1121	0.03790966099
1122	0.03790949648
1123	0.03790815
1124	0.03790489284
1125	0.03790089953
1126	0.03789999456
1127	0.03789857856
1128	0.03789697234
1129	0.03789650469
1130	0.03789644156
1131	0.03789242347
1132	0.03788462326
1133	0.03788441092
1134	0.03787817748
1135	0.03786843352
1136	0.03786322665
1137	0.03785432611
1138	0.03785298597
1139	0.03784481552
1140	0.03784302726
1141	0.03784290161
1142	0.03783899154
1143	0.03783870746
1144	0.03783821455
1145	0.03783684156
1146	0.03783570285
1147	0.03782665549
1148	0.03782637462
1149	0.03782305071
1150	0.03782179166
1151	0.03781850672
1152	0.03781378677
1153	0.03781255874
1154	0.03780552694
1155	0.03779970306
1156	0.03779902548
1157	0.03779838807
1158	0.03779822957
1159	0.03779818678
1160	0.03779327549
1161	0.03779190179
1162	0.03779060687
1163	0.03779035813
1164	0.03778660177
1165	0.03778648915
1166	0.03778414107
1167	0.03778139356
1168	0.03778132155
1169	0.03778094386
1170	0.03778085165
1171	0.03777608311
1172	0.03777594655
1173	0.03777378347
1174	0.03777296361
1175	0.0377694277
1176	0.0377674203
1177	0.03776452069
1178	0.03776188066
1179	0.03775937605
1180	0.03775907776
1181	0.03775906835
1182	0.03775822774
1183	0.03774764124
1184	0.03774623529
1185	0.03773757293
1186	0.03773588799
1187	0.03773471917
1188	0.03773065959
1189	0.03772857333
1190	0.0377260175
1191	0.03772592374
1192	0.03772288503
1193	0.03772193303
1194	0.03771992257
1195	0.03771802152
1196	0.03771569431
1197	0.03771548
1198	0.03771181808
1199	0.03771054579
1200	0.03770935318
1201	0.03770930723
1202	0.03770709232
1203	0.03770664321
1204	0.03770630274
1205	0.03770027041
1206	0.03769729248
1207	0.03768940453
1208	0.03768115732
1209	0.03767446389
1210	0.03767142633
1211	0.03767110156
1212	0.03766805389
1213	0.03766494097
1214	0.03766379777
1215	0.03766283802
1216	0.03766270128
1217	0.03765763387
1218	0.03765291792
1219	0.03765214468
1220	0.03765209827
1221	0.0376507157
1222	0.03764818239
1223	0.03764789625
1224	0.03764411318
1225	0.03764044167
1226	0.03764014484
1227	0.03763930532
1228	0.03763505659
1229	0.03763132412
1230	0.03762785155
1231	0.03762520026
1232	0.03762360168
1233	0.0376227702
1234	0.03761952887
1235	0.03761593706
1236	0.03761559168
1237	0.03761546187
1238	0.03761170355
1239	0.03760915165
1240	0.03760832062
1241	0.03759840146
1242	0.03759123048
1243	0.03758260043
1244	0.03758251231
1245	0.03757859038
1246	0.03755817207
1247	0.03755377896
1248	0.03755227816
1249	0.03755208662
1250	0.03754881369
1251	0.03754861559
1252	0.03754818513
1253	0.03754629922
1254	0.03754387655
1255	0.03754246454
1256	0.03754090936
1257	0.03753812495
1258	0.03753501134
1259	0.03753432933
1260	0.03753409255
1261	0.03753236928
1262	0.03752929071
1263	0.03752787949
1264	0.03751709163
1265	0.03751683679
1266	0.03751363315
1267	0.03751224878
1268	0.03751203113
1269	0.03750547028
1270	0.03750385841
1271	0.03750170578
1272	0.0374998972
1273	0.03749679982
1274	0.03749544272
1275	0.03749195215
1276	0.03749082718
1277	0.03748791255
1278	0.03748500677
1279	0.03748408881
1280	0.03747392173
1281	0.03747023643
1282	0.03746062598
1283	0.03745940776
1284	0.0374523761
1285	0.03743337736
1286	0.03743097974
1287	0.03743022095
1288	0.0374271785
1289	0.03742601237
1290	0.03742338051
1291	0.03741883372
1292	0.03741428029
1293	0.03741410718
1294	0.03741281627
1295	0.03740877167
1296	0.03739086969
1297	0.03738983126
1298	0.03738693633
1299	0.03738404072
1300	0.03738300834
1301	0.03738276871
1302	0.0373810571
1303	0.03737811013
1304	0.03737541765
1305	0.03737519362
1306	0.03737292578
1307	0.0373694337
1308	0.03736932187
1309	0.03736714363
1310	0.03735801883
1311	0.03735436961
1312	0.03735221855
1313	0.03734782089
1314	0.03734427733
1315	0.03734090891
1316	0.03734086519
1317	0.0373347089
1318	0.03732659338
1319	0.03732362805
1320	0.03732358629
1321	0.03732190886
1322	0.0373180847
1323	0.0373153423
1324	0.03731325012
1325	0.03731243298
1326	0.03730810737
1327	0.03730283229
1328	0.03729905287
1329	0.03729564587
1330	0.03729523405
1331	0.03729188368
1332	0.03728968503
1333	0.03728696434
1334	0.03728279168
1335	0.03728238152
1336	0.0372821613
1337	0.03728042368
1338	0.03727382864
1339	0.03726282179
1340	0.03724956273
1341	0.03724906905
1342	0.03724812044
1343	0.03724556852
1344	0.03723670248
1345	0.03723422809
1346	0.03723325462
1347	0.03723291503
1348	0.0372296745
1349	0.03722704014
1350	0.03722095019
1351	0.03721943952
1352	0.0372186815
1353	0.03721821234
1354	0.0372126108
1355	0.03720636861
1356	0.03720384574
1357	0.03720090615
1358	0.03719700393
1359	0.03719520498
1360	0.03719102859
1361	0.03718439034
1362	0.0371820918
1363	0.03718039026
1364	0.0371788121
1365	0.03717579184
1366	0.03716746674
1367	0.03716105013
1368	0.0371548009
1369	0.0371521908
1370	0.03715098032
1371	0.03715077354
1372	0.03714821115
1373	0.03714659057
1374	0.0371409533
1375	0.03713947743
1376	0.0371393698
1377	0.03713674976
1378	0.037135994
1379	0.03713448615
1380	0.03713377145
1381	0.03712958487
1382	0.03712891476
1383	0.03712758126
1384	0.03712738711
1385	0.03712262964
1386	0.03711841691
1387	0.03711635317
1388	0.0371148088
1389	0.03710829559
1390	0.03710379435
1391	0.03710046539
1392	0.03709170646
1393	0.03709077713
1394	0.03708473528
1395	0.03708238455
1396	0.03708140965
1397	0.03707555702
1398	0.03707126152
1399	0.03706986006
1400	0.03706690224
1401	0.03706674675
1402	0.03706513962
1403	0.03706269075
1404	0.03706076266
1405	0.03705861679
1406	0.03705736006
1407	0.03705629602
1408	0.037050249
1409	0.03704812481
1410	0.0370479538
1411	0.03704746288
1412	0.03704363701
1413	0.03703772308
1414	0.03703372378
1415	0.03703163434
1416	0.03703030718
1417	0.03702691345
1418	0.03702662258
1419	0.03702418901
1420	0.03701756867
1421	0.03701379751
1422	0.03700921453
1423	0.03700906944
1424	0.03700727882
1425	0.0370067407
1426	0.03700652061
1427	0.03700553269
1428	0.03699978937
1429	0.03699668929
1430	0.03699632242
1431	0.03699581134
1432	0.036989647
1433	0.03698487108
1434	0.03698275728
1435	0.03698163777
1436	0.03698142667
1437	0.03697955673
1438	0.03697609352
1439	0.03697254729
1440	0.03696779472
1441	0.0369676404
1442	0.03696549779
1443	0.03696167151
1444	0.03695848312
1445	0.03695114041
1446	0.0369510032
1447	0.03695082262
1448	0.03694491825
1449	0.03694163575
1450	0.03693594184
1451	0.03692774305
1452	0.03692590405
1453	0.03692339092
1454	0.03692224198
1455	0.03691958864
1456	0.03691493955
1457	0.03690822284
1458	0.0369027367
1459	0.03689689393
1460	0.03689111527
1461	0.03688826031
1462	0.03688599651
1463	0.03688370781
1464	0.03688047436
1465	0.03688015477
1466	0.03687706836
1467	0.03687159077
1468	0.03686983358
1469	0.03686413833
1470	0.03686396651
1471	0.03686145186
1472	0.03685833039
1473	0.03685455882
1474	0.03684982732
1475	0.03684635462
1476	0.03684487787
1477	0.03684452562
1478	0.03684223617
1479	0.03684098244
1480	0.03683630496
1481	0.03683155984
1482	0.03683028484
1483	0.03683014405
1484	0.03682981281
1485	0.03682633182
1486	0.03682328092
1487	0.03682124781
1488	0.03681877417
1489	0.03681811075
1490	0.03681529767
1491	0.03681034055
1492	0.03680844877
1493	0.03680793496
1494	0.03680471542
1495	0.03680318174
1496	0.03680085352
1497	0.03679867684
1498	0.03678979638
